"","date","incident_num","incident_type","city","state","zip","county","destroyed","major","minor","affected","injured","hospitalized","deceased","adults","children","families","assistance","verified","dispatched","responders_id","on_scene","departed"
"11004",2018-05-30,182737,"Fire","Antioch","IL",60002,"Lake",0,1,0,1,0,0,0,6,1,2,1435,2018-05-31 00:15:00,2018-05-31 00:16:00,2018-05-31 00:22:00,2018-05-31 01:12:00,2018-05-31 02:49:00
"11005",2018-05-30,182738,"No response needed","Round Lake Beach","IL",60073,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11006",2018-05-31,182741,"No response needed","Park Ridge","IL",60068,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11007",2018-05-31,182742,"No response needed","Chicago","IL",60644,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11008",2018-05-31,182743,"Fire","Chicago","IL",60628,"Cook",0,2,0,0,0,0,0,2,0,2,810,2018-05-31 13:40:00,2018-05-31 13:55:00,2018-05-31 13:56:00,2018-05-31 16:30:00,2018-05-31 17:40:00
"11009",2018-05-31,182744,"Fire","Chicago","IL",60618,"Cook",2,7,0,0,0,0,0,13,7,9,4180,2018-05-31 16:16:00,2018-05-31 16:16:00,2018-05-31 16:17:00,2018-05-31 16:53:00,2018-05-31 19:31:00
"11010",2018-05-31,182745,"Fire","Chicago","IL",60618,"Cook",0,1,0,0,0,0,0,2,1,1,NA,2018-05-31 20:36:00,2018-05-31 20:38:00,2018-05-31 20:54:00,NA,2018-05-31 21:57:00
"11011",2018-05-31,182746,"Fire","Chicago","IL",60644,"Cook",0,0,1,0,0,0,0,3,0,1,655,2018-05-31 20:36:00,2018-05-31 20:37:00,2018-05-31 20:54:00,NA,NA
"11012",2018-05-31,182749,"No response needed","Libertyville","IL",60048,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11013",2018-06-01,182750,"Fire","Chicago","IL",60643,"Cook",0,1,0,0,0,0,0,1,0,1,545,2018-06-01 06:01:00,2018-06-01 06:01:00,2018-06-01 06:08:00,NA,2018-06-01 07:44:00
"11014",2018-06-01,182751,"Fire","Chicago","IL",60642,"Cook",2,0,0,0,3,3,0,3,0,3,375,2018-06-01 06:58:00,2018-06-01 07:06:00,2018-06-01 07:28:00,2018-06-01 08:07:00,2018-06-01 10:29:00
"11015",2018-06-01,182752,"Fire","Chicago","IL",60641,"Cook",0,0,0,1,0,0,0,0,0,0,NA,2018-06-01 08:19:00,2018-06-01 14:31:00,2018-06-01 15:50:00,2018-06-01 16:38:00,2018-06-01 17:19:00
"11016",2018-06-01,182753,"Fire","Chicago","IL",60618,"Cook",0,0,0,0,0,0,0,0,0,0,NA,2018-06-01 15:46:00,2018-06-01 15:49:00,2018-06-01 15:49:00,2018-06-01 16:24:00,2018-06-01 16:25:00
"11017",2018-06-01,182754,"Fire","Chicago","IL",60657,"Cook",0,0,0,0,0,0,0,0,0,0,NA,2018-06-01 17:04:00,2018-06-01 17:08:00,2018-06-01 17:59:00,NA,2018-06-01 18:23:00
"11018",2018-06-01,182755,"Fire","Chicago","IL",60620,"Cook",0,0,1,0,0,0,0,3,0,1,150,2018-06-01 18:23:00,2018-06-01 18:36:00,2018-06-01 18:36:00,NA,2018-06-01 20:16:00
"11019",2018-06-01,182756,"Transportation","Calumet City","IL",60409,"Cook",0,1,0,0,0,0,0,2,0,1,670,2018-06-01 19:55:00,2018-06-01 20:16:00,2018-06-01 20:17:00,NA,2018-06-01 21:38:00
"11020",2018-06-01,182757,"Fire","Chicago","IL",60629,"Cook",0,1,0,0,0,0,0,2,0,2,250,2018-06-02 01:23:00,2018-06-02 01:38:00,2018-06-02 01:57:00,2018-06-02 02:47:00,2018-06-02 03:49:00
"11021",2018-06-01,182758,"Fire","Chicago","IL",60649,"Cook",0,1,0,0,0,0,0,2,2,1,1700,2018-06-02 02:23:00,2018-06-02 02:45:00,2018-06-02 04:06:00,NA,2018-06-02 05:16:00
"11022",2018-06-01,182759,"Fire","Chicago","IL",60618,"Cook",0,2,0,1,0,0,0,7,1,4,1420,2018-06-02 02:28:00,2018-06-02 02:28:00,2018-06-02 02:42:00,2018-06-02 03:03:00,2018-06-03 04:35:00
"11023",2018-06-01,182760,"Fire","Chicago","IL",60623,"Cook",0,1,0,0,0,0,0,0,0,0,NA,2018-06-02 03:42:00,2018-06-02 04:19:00,2018-06-02 06:23:00,2018-06-02 07:20:00,2018-06-02 07:24:00
"11024",2018-06-02,182761,"No response needed","Chicago","IL",60629,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11025",2018-06-02,182762,"No response needed","Chicago","IL",60628,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11026",2018-06-02,182763,"Fire","Chicago","IL",60639,"Cook",0,0,0,0,0,0,0,0,0,0,NA,2018-06-02 08:26:00,2018-06-02 08:26:00,2018-06-02 08:58:00,2018-06-02 09:47:00,2018-06-02 10:03:00
"11027",2018-06-02,182764,"No response needed","Tonica","IL",61370,"LaSalle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11028",2018-06-02,182765,"Fire","Chicago","IL",60649,"Cook",0,1,0,0,0,0,0,1,2,1,780,2018-06-02 16:49:00,2018-06-02 19:38:00,2018-06-02 19:39:00,NA,2018-06-03 00:00:00
"11029",2018-06-02,182766,"No response needed","","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11030",2018-06-02,182767,"Fire","Chicago","IL",60619,"Cook",1,1,0,0,0,0,0,1,0,0,125,2018-06-03 03:37:00,2018-06-03 03:40:00,2018-06-03 04:44:00,NA,2018-06-03 07:11:00
"11031",2018-06-02,182768,"No response needed","Bolingbrook","IL",60440,"Dupage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11032",2018-06-02,182769,"No response needed","Oak Lawn","IL",60457,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11033",2018-06-03,182770,"Fire","South Beloit","IL",61080,"Winnebago",0,0,0,0,0,0,0,0,0,0,NA,2018-06-03 10:50:00,2018-06-03 10:55:00,2018-06-03 11:07:00,NA,2018-06-03 13:51:00
"11034",2018-06-03,182772,"Fire","Harvey","IL",60426,"Cook",0,1,0,0,0,0,0,2,1,1,655,2018-06-03 20:23:00,2018-06-03 21:09:00,2018-06-03 21:09:00,NA,2018-06-03 23:05:00
"11035",2018-06-03,182773,"Fire","Chicago","IL",60649,"Cook",0,0,0,0,0,0,0,0,0,0,NA,2018-06-04 03:19:00,2018-06-04 03:36:00,2018-06-04 03:45:00,2018-06-04 04:32:00,2018-06-04 04:36:00
"11036",2018-06-04,182774,"Fire","Rockford","IL",61102,"Winnebago",1,1,0,0,0,0,0,3,3,2,750,2018-06-04 16:19:00,2018-06-04 16:21:00,2018-06-04 17:01:00,2018-06-04 17:41:00,2018-06-04 18:35:00
"11037",2018-06-04,182775,"Fire","Ottawa","IL",61350,"LaSalle",0,0,1,0,0,0,0,1,1,1,420,2018-06-04 17:59:00,2018-06-04 18:01:00,2018-06-04 18:35:00,2018-06-04 19:00:00,2018-06-04 19:40:00
"11038",2018-06-04,182776,"Fire","Chicago","IL",60619,"Cook",0,0,0,0,0,0,0,0,0,0,NA,2018-06-04 19:38:00,2018-06-04 19:40:00,2018-06-04 20:08:00,2018-06-04 21:43:00,2018-06-04 21:59:00
"11039",2018-06-04,182777,"Fire","Sycamore","IL",60178,"DeKalb",1,0,0,0,0,0,0,2,1,1,375,2018-06-04 20:57:00,2018-06-04 21:05:00,2018-06-04 21:15:00,2018-06-04 21:30:00,2018-06-04 22:46:00
"11040",2018-06-04,182778,"No response needed","Norridge","IL",60706,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11041",2018-06-05,182779,"Fire","Chicago","IL",60626,"Cook",15,0,0,0,2,1,1,19,16,7,7735,2018-06-05 10:49:00,2018-06-05 10:52:00,2018-06-05 11:31:00,2018-06-05 12:02:00,2018-06-05 17:23:00
"11042",2018-06-05,182780,"Fire","Chicago","IL",60651,"Cook",0,1,0,3,0,0,0,0,0,0,NA,2018-06-05 17:54:00,2018-06-05 17:57:00,2018-06-05 18:07:00,2018-06-05 19:04:00,2018-06-05 19:56:00
"11043",2018-06-05,182782,"Fire","Waukegan","IL",60085,"Lake",2,0,0,0,0,0,0,3,6,2,1965,2018-06-05 22:50:00,2018-06-05 22:51:00,2018-06-05 23:04:00,NA,2018-06-06 00:47:00
"11044",2018-06-05,182783,"Fire","Chicago","IL",60626,"Cook",0,3,0,0,0,0,0,2,0,1,250,2018-06-06 00:18:00,2018-06-06 00:21:00,2018-06-06 00:27:00,2018-06-06 01:06:00,2018-06-06 02:10:00
"11045",2018-06-05,182784,"Fire","Chicago","IL",60608,"Cook",0,2,0,0,0,0,0,2,0,1,530,2018-06-06 04:12:00,2018-06-06 04:23:00,2018-06-06 04:23:00,NA,2018-06-06 05:17:00
"11046",2018-06-06,182786,"Fire","Chicago","IL",60608,"Cook",0,1,0,0,0,0,0,3,0,1,1215,2018-06-06 07:32:00,2018-06-06 07:33:00,2018-06-06 08:01:00,NA,2018-06-06 10:15:00
"11047",2018-06-06,182787,"No response needed","Stickney","IL",NA,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11048",2018-06-06,182788,"Fire","Calumet Park","IL",60827,"Cook",0,0,1,0,0,0,0,4,7,1,2215,2018-06-06 07:47:00,2018-06-06 07:48:00,2018-06-06 08:15:00,NA,2018-06-06 10:20:00
"11049",2018-06-06,182789,"Fire","Chicago","IL",60628,"Cook",0,2,0,0,1,0,1,5,0,2,1325,2018-06-06 08:36:00,2018-06-06 09:30:00,2018-06-06 10:04:00,NA,2018-06-06 12:17:00
"11050",2018-06-06,182790,"Fire","DeKalb","IL",60115,"DeKalb",0,0,0,1,0,0,0,0,0,0,NA,2018-06-06 11:51:00,2018-06-06 11:52:00,2018-06-06 12:00:00,2018-06-06 12:45:00,2018-06-06 15:01:00
"11051",2018-06-06,182791,"No response needed","Crest Hill","IL",60403,"Will",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11052",2018-06-06,182792,"Fire","Streamwood","IL",60107,"Cook",0,1,0,0,0,0,0,2,0,1,NA,2018-06-06 17:59:00,2018-06-06 18:03:00,2018-06-06 18:12:00,2018-06-06 19:12:00,2018-06-06 19:35:00
"11053",2018-06-06,182793,"Fire","Crestwood","IL",60445,"Cook",0,1,0,0,0,0,0,2,4,1,1310,2018-06-06 19:57:00,2018-06-06 19:58:00,2018-06-06 20:13:00,NA,2018-06-06 21:58:00
"11054",2018-06-06,182794,"No response needed","Oak Forest","IL",60452,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11055",2018-06-07,182795,"Fire","Chicago","IL",60608,"Cook",0,1,0,0,0,0,0,3,3,1,1310,2018-06-07 05:45:00,2018-06-07 05:48:00,2018-06-07 06:11:00,NA,2018-06-07 07:55:00
"11056",2018-06-07,182796,"No response needed","Poplar Grove","IL",61065,"Boone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11057",2018-06-07,182797,"Fire","Rockford","IL",61101,"Winnebago",0,1,0,0,0,0,0,1,0,1,295,2018-06-07 18:10:00,2018-06-07 18:11:00,2018-06-07 19:40:00,2018-06-07 19:55:00,2018-06-07 20:28:00
"11058",2018-06-07,182798,"Fire","Montgomery","IL",60538,"Kane",0,0,1,0,0,0,0,2,2,1,920,2018-06-07 21:24:00,2018-06-08 18:19:00,2018-06-08 18:20:00,2018-06-08 18:20:00,2018-06-08 18:20:00
"11059",2018-06-07,182799,"Fire","Savanna","IL",61074,"Carroll",1,0,0,0,0,0,0,2,2,1,500,2018-06-07 20:34:00,2018-06-07 20:34:00,2018-06-08 14:41:00,2018-06-08 14:41:00,2018-06-08 15:43:00
"11060",2018-06-07,182800,"Fire","Hazel Crest","IL",60429,"Cook",0,0,1,0,0,0,0,2,1,1,655,2018-06-07 21:07:00,2018-06-07 21:17:00,2018-06-07 21:45:00,2018-06-07 23:30:00,2018-06-07 23:56:00
"11061",2018-06-07,182801,"No response needed","Chicago","IL",60651,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11062",2018-06-07,182802,"Fire","Chicago","IL",60609,"Cook",0,3,0,0,0,0,0,5,3,3,1840,2018-06-07 22:03:00,2018-06-07 22:04:00,2018-06-07 22:26:00,2018-06-07 23:08:00,2018-06-08 00:14:00
"11063",2018-06-07,182803,"No response needed","Marseilles","IL",61341,"LaSalle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11064",2018-06-08,182804,"Fire","Chicago","IL",60628,"Cook",0,2,0,0,0,0,0,4,1,3,1885,2018-06-08 11:01:00,2018-06-08 11:02:00,2018-06-08 11:23:00,2018-06-08 12:47:00,2018-06-08 14:02:00
"11065",2018-06-08,182805,"No response needed","South Beloit","IL",61080,"Winnebago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11066",2018-06-08,182806,"Fire","Markham","IL",60428,"Cook",0,0,1,0,0,0,0,5,1,1,300,2018-06-08 13:57:00,2018-06-08 14:13:00,2018-06-11 15:10:00,2018-06-11 15:10:00,2018-06-11 15:10:00
"11067",2018-06-08,182807,"Fire","Magnolia","IL",61336,"Putnam",1,0,0,0,0,1,0,1,0,1,380,2018-06-08 16:57:00,2018-06-08 17:12:00,2018-06-09 03:03:00,2018-06-09 03:19:00,2018-06-09 04:00:00
"11068",2018-06-08,182809,"No response needed","Elgin","IL",60123,"Kane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11069",2018-06-08,182810,"No response needed","Yorkville","IL",60560,"Kendall",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11070",2018-06-08,182811,"Fire","Chicago","IL",60632,"Cook",0,1,0,0,0,0,0,5,1,1,750,2018-06-09 03:12:00,2018-06-09 23:50:00,2018-06-09 23:55:00,NA,2018-06-10 02:12:00
"11071",2018-06-09,182812,"Fire","Zion","IL",60099,"Lake",0,0,0,1,0,0,0,1,2,1,655,2018-06-09 09:30:00,2018-06-09 09:45:00,2018-06-09 10:28:00,2018-06-09 11:15:00,2018-06-09 12:37:00
"11072",2018-06-09,182813,"Fire","Naperville","IL",60540,"DuPage",0,0,1,0,0,0,0,3,0,1,375,2018-06-09 13:40:00,2018-06-09 13:43:00,2018-06-09 13:55:00,2018-06-09 15:06:00,2018-06-09 15:48:00
"11073",2018-06-09,182814,"Fire","Carol Stream","IL",60188,"DuPage",0,4,0,56,3,3,0,2,0,1,510,2018-06-09 18:06:00,2018-06-09 18:13:00,2018-06-09 18:54:00,NA,2018-06-11 12:34:00
"11074",2018-06-09,182815,"Fire","Chicago","IL",60652,"Cook",0,1,0,0,0,0,0,2,0,1,530,2018-06-09 18:11:00,2018-06-09 18:12:00,2018-06-09 18:44:00,2018-06-09 19:37:00,2018-06-09 20:02:00
"11075",2018-06-09,182816,"No response needed","New Lenox","IL",60451,"Will",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11076",2018-06-09,182817,"No response needed","Skokie","IL",60076,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11077",2018-06-10,182818,"No response needed","Brookfield","IL",60513,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11078",2018-06-10,182819,"Fire","Chicago","IL",60609,"Cook",0,0,2,0,0,0,0,5,1,3,1185,2018-06-10 17:25:00,2018-06-10 17:28:00,2018-06-10 17:48:00,NA,2018-06-10 19:54:00
"11079",2018-06-10,182820,"No response needed","Gurnee","IL",60031,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11080",2018-06-10,182821,"Fire","Chicago","IL",60636,"Cook",0,0,1,0,0,0,0,1,1,1,530,2018-06-10 19:10:00,2018-06-10 19:13:00,2018-06-10 19:21:00,NA,2018-06-10 20:47:00
"11081",2018-06-10,182822,"Fire","Park Forest","IL",60466,"Cook",0,1,0,0,0,0,0,3,3,1,1330,2018-06-11 00:52:00,2018-06-11 03:09:00,2018-06-11 03:42:00,NA,2018-06-11 05:33:00
"11082",2018-06-10,182823,"Fire","Chicago","IL",60610,"Cook",0,0,0,1,0,0,0,0,0,0,NA,2018-06-11 01:18:00,2018-06-11 01:18:00,2018-06-11 02:15:00,2018-06-11 03:24:00,2018-06-11 03:30:00
"11083",2018-06-11,182824,"No response needed","Chicago","IL",60621,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11084",2018-06-11,182825,"Fire","Grant Park","IL",60940,"Kankakee",0,1,0,0,0,0,0,2,0,1,420,2018-06-11 12:05:00,2018-06-11 12:05:00,2018-06-11 12:10:00,2018-06-11 12:41:00,2018-06-11 14:15:00
"11085",2018-06-11,182826,"Fire","Harvey","IL",60426,"Cook",0,1,0,0,0,1,0,0,0,0,NA,2018-06-11 12:28:00,2018-06-13 13:08:00,2018-06-13 13:09:00,2018-06-13 13:54:00,2018-06-13 14:02:00
"11086",2018-06-11,182827,"Fire","Chicago","IL",60632,"Cook",0,2,0,0,0,0,0,6,2,2,1590,2018-06-11 14:28:00,2018-06-11 14:32:00,2018-06-11 14:50:00,2018-06-11 16:03:00,2018-06-11 18:00:00
"11087",2018-06-11,182828,"No response needed","Wonder Lake","IL",60097,"McHenry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11088",2018-06-12,182829,"Fire","Chicago","IL",60651,"Cook",0,1,0,0,0,0,0,5,2,1,875,2018-06-12 05:58:00,2018-06-12 08:35:00,2018-06-12 08:52:00,NA,2018-06-12 10:33:00
"11089",2018-06-12,182831,"Police","Belvidere","IL",61008,"Boone",0,0,0,0,0,0,0,33,0,0,NA,2018-06-12 16:35:00,2018-06-12 16:35:00,2018-06-12 16:25:00,2018-06-12 17:35:00,2018-06-12 21:05:00
"11090",2018-06-12,182832,"Fire","Chicago","IL",60657,"Cook",0,1,0,0,0,0,0,1,0,1,NA,2018-06-12 16:24:00,2018-06-12 16:32:00,2018-06-12 16:33:00,2018-06-12 17:22:00,2018-06-12 17:36:00
"11091",2018-06-12,182833,"No response needed","Roselle","IL",60172,"DuPage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11092",2018-06-12,182834,"No response needed","Chicago","IL",60628,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11093",2018-06-13,182835,"Fire","Markham","IL",60428,"Cook",0,1,0,0,0,0,0,3,0,1,375,2018-06-13 08:54:00,2018-06-13 09:03:00,2018-06-13 09:23:00,NA,2018-06-13 11:02:00
"11094",2018-06-13,182836,"No response needed","Fox Lake","IL",60020,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11095",2018-06-13,182837,"Fire","Chicago","IL",60651,"Cook",0,1,0,0,0,0,0,7,0,1,875,2018-06-13 23:49:00,2018-06-13 23:30:00,2018-06-13 23:47:00,NA,2018-06-14 00:36:00
"11096",2018-06-13,182838,"No response needed","Woodstock","IL",60098,"McHenry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11097",2018-06-13,182839,"Fire","Oak Lawn","IL",60453,"Cook",0,1,2,0,0,0,0,3,0,3,661,2018-06-14 00:28:00,2018-06-14 00:29:00,2018-06-14 00:34:00,NA,2018-06-14 01:30:00
"11098",2018-06-13,182840,"No response needed","Chicago","IL",60640,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11099",2018-06-14,182841,"No response needed","Chicago","IL",60654,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11100",2018-06-14,182842,"Fire","Chicago","IL",60620,"Cook",0,1,0,0,0,0,0,6,0,1,1965,2018-06-14 19:15:00,2018-06-14 19:18:00,2018-06-14 19:41:00,2018-06-14 20:47:00,2018-06-14 21:13:00
"11101",2018-06-14,182843,"Fire","Dixmoor","IL",60426,"Cook",0,1,0,0,0,0,0,2,3,1,905,2018-06-14 20:46:00,2018-06-14 20:50:00,2018-06-14 21:10:00,2018-06-14 22:08:00,2018-06-14 22:36:00
"11102",2018-06-14,182844,"No response needed","Chicago","IL",60651,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11103",2018-06-14,182845,"Fire","Chicago","IL",60621,"Cook",0,1,0,0,0,0,0,1,0,0,NA,2018-06-15 02:50:00,2018-06-15 02:59:00,2018-06-15 03:22:00,2018-06-15 04:04:00,2018-06-15 04:35:00
"11104",2018-06-15,182846,"Fire","Grant Park","IL",60940,"Kankakee",0,0,0,0,0,0,0,0,0,0,NA,2018-06-15 15:09:00,2018-06-15 16:35:00,2018-06-15 16:36:00,2018-06-15 18:20:00,2018-06-15 18:49:00
"11105",2018-06-15,182847,"No response needed","Orland Park","IL",60467,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11106",2018-06-15,182848,"No response needed","Wilmette","IL",60091,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11107",2018-06-15,182849,"No response needed","Waukegan","IL",60087,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11108",2018-06-15,182850,"Fire","Wood Dale","IL",60191,"DuPage",0,0,2,0,0,0,0,3,0,2,720,2018-06-16 02:25:00,2018-06-16 02:25:00,2018-06-16 02:33:00,2018-06-16 03:26:00,2018-06-16 04:50:00
"11109",2018-06-15,182851,"Fire","Joliet","IL",60435,"Will",0,1,0,0,0,0,0,1,0,1,545,2018-06-16 02:50:00,2018-06-16 02:51:00,2018-06-16 03:16:00,2018-06-16 04:28:00,2018-06-16 04:45:00
"11110",2018-06-16,182852,"No response needed","Wauconda","IL",60084,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11111",2018-06-16,182853,"No response needed","Blue Island","IL",60406,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11112",2018-06-16,182855,"No response needed","Oak Park","IL",60304,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11113",2018-06-16,182856,"No response needed","Carpentersville","IL",60110,"Kane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11114",2018-06-16,182857,"Fire","Chicago","IL",60639,"Cook",0,4,0,0,0,0,0,10,3,4,3025,2018-06-16 23:39:00,2018-06-16 23:41:00,2018-06-16 23:48:00,NA,2018-06-17 02:43:00
"11115",2018-06-16,182858,"Fire","Chicago","IL",60610,"Cook",0,0,1,0,0,0,0,2,0,1,530,2018-06-17 01:02:00,2018-06-17 01:03:00,2018-06-17 01:15:00,2018-06-16 14:30:00,2018-06-17 03:50:00
"11116",2018-06-17,182859,"No response needed","Chicago","IL",60621,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11117",2018-06-17,182860,"No response needed","Rockford","IL",61104,"Winnebago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11118",2018-06-17,182861,"Fire","Chicago","IL",60619,"Cook",0,0,0,0,0,0,0,0,0,0,NA,2018-06-17 13:10:00,2018-06-17 13:12:00,2018-06-17 13:27:00,NA,2018-06-17 14:38:00
"11119",2018-06-17,182863,"No response needed","Roselle","IL",60172,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11120",2018-06-17,182864,"Fire","Rockford","IL",61101,"Winnebago",0,1,0,0,0,0,0,2,2,0,670,2018-06-18 01:21:00,2018-06-18 03:36:00,2018-06-18 02:50:00,2018-06-19 03:50:00,2018-06-18 04:16:00
"11121",2018-06-17,182865,"No response needed","Hickory Hills","IL",60457,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11122",2018-06-18,182866,"Fire","Dalzell","IL",61320,"Bureau",1,0,0,0,0,0,0,2,1,1,545,2018-06-18 14:03:00,2018-06-19 13:50:00,2018-06-18 14:17:00,2018-06-18 15:20:00,2018-06-18 16:17:00
"11123",2018-06-18,182867,"Fire","Chicago","IL",60651,"Cook",1,0,0,0,0,0,0,0,0,0,NA,2018-06-18 21:10:00,2018-06-18 21:13:00,2018-06-18 21:24:00,2018-06-18 21:50:00,2018-06-18 21:50:00
"11124",2018-06-18,182868,"No response needed","Chicago","IL",60651,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11125",2018-06-18,182869,"No response needed","Harvard","IL",60033,"McHenry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11126",2018-06-18,182870,"Fire","Chicago","IL",60644,"Cook",0,6,0,0,0,0,0,13,2,8,3835,2018-06-19 03:39:00,2018-06-19 03:41:00,2018-06-19 04:20:00,2018-06-19 04:42:00,2018-06-19 06:59:00
"11127",2018-06-19,182871,"Fire","Chicago","IL",60620,"Cook",0,1,0,0,0,0,0,1,0,1,405,2018-06-19 06:05:00,2018-06-19 06:05:00,2018-06-19 06:22:00,NA,2018-06-19 07:17:00
"11128",2018-06-19,182872,"No response needed","Hebron","IL",60034,"McHenry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11129",2018-06-19,182874,"Flood","Rockford","IL",61101,"Winnebago",0,1,0,0,0,0,0,1,0,1,380,2018-06-22 18:53:00,2018-06-22 18:53:00,2018-06-22 19:58:00,2018-06-22 20:33:00,2018-06-22 21:08:00
"11130",2018-06-19,182875,"Flood","Rockford","IL",61103,"Winnebago",0,1,0,0,0,0,0,2,4,1,NA,NA,NA,NA,NA,NA
"11131",2018-06-19,182876,"Fire","Chicago","IL",60632,"Cook",0,1,0,0,0,0,0,1,0,1,NA,2018-06-19 14:54:00,2018-06-19 15:00:00,2018-06-19 15:04:00,2018-06-19 16:28:00,2018-06-19 17:10:00
"11132",2018-06-19,182877,"Flood","Rockford","IL",61103,"Winnebago",0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA
"11133",2018-06-19,182879,"Flood","Rockford","IL",61107,"Winnebago",0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA
"11134",2018-06-19,182880,"Fire","Chicago","IL",60609,"Cook",0,0,1,0,0,0,0,1,3,1,NA,2018-06-19 20:25:00,2018-06-19 20:45:00,2018-06-19 09:00:00,2018-06-19 21:30:00,2018-06-19 21:45:00
